src,dst,travelMinutes,weight
10524,2229,0.8,0.9598
2229,10434,0.86,0.9572
10434,2229,0.86,0.9572
2229,10840,0.9,0.9549
10840,2229,0.9,0.9549
2230,13585,7.71,0.6144
13585,2230,7.71,0.6144
2230,2780,12.04,0.398
2780,2230,12.04,0.398
2230,3100,12.33,0.3833
3100,2230,12.33,0.3833
2230,13782,12.77,0.3616
13782,2230,12.77,0.3616
2230,8702,12.85,0.3573
8702,2230,12.85,0.3573
2230,13845,13.59,0.3205
13845,2230,13.59,0.3205
2230,5888,14.59,0.2704
5888,2230,14.59,0.2704
2230,3523,14.6,0.2698
3523,2230,14.6,0.2698
2231,3351,0.06,0.9968
3351,2231,0.06,0.9968
2231,12670,0.1,0.9948
12670,2231,0.1,0.9948
2231,7635,0.32,0.9842
7635,2231,0.32,0.9842
2231,9279,0.44,0.9778
9279,2231,0.44,0.9778
2231,3179,0.7,0.9649
3179,2231,0.7,0.9649
2231,9244,0.94,0.953
9244,2231,0.94,0.953
2231,12763,1.0,0.9502
12763,2231,1.0,0.9502
2232,10140,0.63,0.9685
10140,2232,0.63,0.9685
2232,3990,0.7,0.9649
3990,2232,0.7,0.9649
2232,3991,1.26,0.937
3991,2232,1.26,0.937
2232,4561,3.39,0.8304
4561,2232,3.39,0.8304
2232,5605,3.45,0.8273
5605,2232,3.45,0.8273
2232,5942,3.86,0.8072
5942,2232,3.86,0.8072
2232,2260,3.93,0.8033
2260,2232,3.93,0.8033
2232,1349,3.96,0.8021
1349,2232,3.96,0.8021
2233,8267,0.5,0.9749
8267,2233,0.5,0.9749
2233,8283,140.25,0.0
8283,2233,140.25,0.0
2234,12999,13.32,0.3342
12999,2234,13.32,0.3342
2234,2933,14.58,0.2711
2933,2234,14.58,0.2711
2234,4920,16.74,0.1629
4920,2234,16.74,0.1629
2235,9289,0.61,0.9696
9289,2235,0.61,0.9696
2235,11068,1.28,0.9361
11068,2235,1.28,0.9361
2235,10950,1.45,0.9276
10950,2235,1.45,0.9276
2235,13448,1.94,0.9028
13448,2235,1.94,0.9028
2235,11629,2.08,0.8958
11629,2235,2.08,0.8958
2235,11265,2.65,0.8674
11265,2235,2.65,0.8674
2235,420,3.04,0.8478
420,2235,3.04,0.8478
2236,2979,0.73,0.9634
2979,2236,0.73,0.9634
2236,6488,2.19,0.8904
6488,2236,2.19,0.8904
2236,6485,2.45,0.8773
6485,2236,2.45,0.8773
2236,12442,3.14,0.843
12442,2236,3.14,0.843
2236,3428,4.06,0.797
3428,2236,4.06,0.797
2236,10440,4.06,0.7969
10440,2236,4.06,0.7969
2236,3429,4.08,0.7958
3429,2236,4.08,0.7958
2237,12068,2.6,0.8699
12068,2237,2.6,0.8699
2237,11552,3.97,0.8017
11552,2237,3.97,0.8017
2237,11886,4.63,0.7683
11886,2237,4.63,0.7683
2237,2556,4.83,0.7586
2556,2237,4.83,0.7586
2237,1876,5.29,0.7356
1876,2237,5.29,0.7356
2237,11248,5.38,0.7309
11248,2237,5.38,0.7309
2238,4421,3.18,0.8411
4421,2238,3.18,0.8411
2238,2730,5.93,0.7036
2730,2238,5.93,0.7036
2238,3807,10.74,0.4631
3807,2238,10.74,0.4631
2238,2713,10.85,0.4575
2713,2238,10.85,0.4575
2238,1017,11.21,0.4397
1017,2238,11.21,0.4397
2238,5481,12.42,0.3789
5481,2238,12.42,0.3789
2238,4510,12.64,0.3678
4510,2238,12.64,0.3678
2239,7942,2.97,0.8516
7942,2239,2.97,0.8516
2239,1549,3.6,0.82
1549,2239,3.6,0.82
2239,3550,3.78,0.8112
3550,2239,3.78,0.8112
2239,4182,4.07,0.7966
4182,2239,4.07,0.7966
2239,1262,4.1,0.7952
1262,2239,4.1,0.7952
2239,2053,4.22,0.7889
2053,2239,4.22,0.7889
2239,13840,4.62,0.7688
13840,2239,4.62,0.7688
2239,1172,5.08,0.7458
1172,2239,5.08,0.7458
2240,2497,0.35,0.9827
2497,2240,0.35,0.9827
2240,5838,0.56,0.9719
5838,2240,0.56,0.9719
2240,1049,0.68,0.966
1049,2240,0.68,0.966
2240,7686,0.71,0.9646
7686,2240,0.71,0.9646
2240,5854,0.78,0.961
5854,2240,0.78,0.961
2240,904,0.78,0.9609
904,2240,0.78,0.9609
2241,2651,1.55,0.9225
2651,2241,1.55,0.9225
2241,10161,1.65,0.9175
10161,2241,1.65,0.9175
2241,9249,2.23,0.8884
9249,2241,2.23,0.8884
2241,12230,2.71,0.8646
12230,2241,2.71,0.8646
2241,2423,3.11,0.8446
2423,2241,3.11,0.8446
2241,10451,3.35,0.8324
10451,2241,3.35,0.8324
2241,12200,3.39,0.8306
12200,2241,3.39,0.8306
2242,13485,0.0,1.0
13485,2242,0.0,1.0
2242,4725,2.87,0.8566
4725,2242,2.87,0.8566
2242,3802,2.91,0.8547
3802,2242,2.91,0.8547
2242,2569,5.35,0.7323
2569,2242,5.35,0.7323
2242,9895,5.95,0.7024
9895,2242,5.95,0.7024
2242,3771,7.22,0.639
3771,2242,7.22,0.639
2242,7973,8.79,0.5606
7973,2242,8.79,0.5606
2242,13612,10.19,0.4907
13612,2242,10.19,0.4907
2243,10799,0.78,0.9609
10799,2243,0.78,0.9609
2243,3403,0.79,0.9606
3403,2243,0.79,0.9606
2243,6624,0.8,0.9601
6624,2243,0.8,0.9601
2243,11761,0.81,0.9597
11761,2243,0.81,0.9597
2243,5908,0.86,0.9571
5908,2243,0.86,0.9571
2243,10397,0.99,0.9503
10397,2243,0.99,0.9503
2243,5622,1.04,0.9478
5622,2243,1.04,0.9478
2243,8028,1.44,0.9279
8028,2243,1.44,0.9279
2244,11225,0.1,0.9952
11225,2244,0.1,0.9952
2244,9684,0.36,0.9821
9684,2244,0.36,0.9821
2244,9565,0.43,0.9787
9565,2244,0.43,0.9787
2244,9530,0.47,0.9765
9530,2244,0.47,0.9765
2244,10844,0.55,0.9725
10844,2244,0.55,0.9725
2244,3815,0.58,0.971
3815,2244,0.58,0.971
2244,11919,0.58,0.9708
11919,2244,0.58,0.9708
2244,3419,0.61,0.9694
3419,2244,0.61,0.9694
2245,9852,0.06,0.9972
9852,2245,0.06,0.9972
2245,11245,0.16,0.9919
11245,2245,0.16,0.9919
2245,12172,0.32,0.9841
12172,2245,0.32,0.9841
2245,9542,0.38,0.9808
9542,2245,0.38,0.9808
2245,9440,0.44,0.9782
9440,2245,0.44,0.9782
2245,13460,0.57,0.9717
13460,2245,0.57,0.9717
2245,12101,0.61,0.9694
12101,2245,0.61,0.9694
2246,3287,1.5,0.925
3287,2246,1.5,0.925
2246,10304,1.93,0.9036
10304,2246,1.93,0.9036
2246,10339,2.01,0.8995
10339,2246,2.01,0.8995
2246,3333,2.26,0.8872
3333,2246,2.26,0.8872
2246,10541,2.3,0.8851
10541,2246,2.3,0.8851
2246,29,2.79,0.8607
29,2246,2.79,0.8607
2246,11296,3.04,0.8478
11296,2246,3.04,0.8478
2246,10948,3.21,0.8397
10948,2246,3.21,0.8397
2247,9932,0.37,0.9815
9932,2247,0.37,0.9815
2247,12456,0.4,0.9801
12456,2247,0.4,0.9801
2247,3658,0.58,0.9711
3658,2247,0.58,0.9711
2247,10674,0.59,0.9703
10674,2247,0.59,0.9703
2247,5935,0.6,0.9701
5935,2247,0.6,0.9701
2247,13455,0.65,0.9674
13455,2247,0.65,0.9674
2247,12827,0.79,0.9605
12827,2247,0.79,0.9605
2248,5922,0.39,0.9803
5922,2248,0.39,0.9803
2248,13461,0.47,0.9763
13461,2248,0.47,0.9763
2248,13644,0.55,0.9725
13644,2248,0.55,0.9725
2248,12539,0.57,0.9714
12539,2248,0.57,0.9714
2248,12804,0.73,0.9636
12804,2248,0.73,0.9636
2248,5052,0.99,0.9505
5052,2248,0.99,0.9505
2248,300,1.01,0.9493
300,2248,1.01,0.9493
2249,9010,1.96,0.9021
9010,2249,1.96,0.9021
2249,8742,2.56,0.8718
8742,2249,2.56,0.8718
2249,8791,2.92,0.8539
8791,2249,2.92,0.8539
2249,2324,2.92,0.8539
2324,2249,2.92,0.8539
2249,9080,3.5,0.8249
9080,2249,3.5,0.8249
2249,9011,3.69,0.8157
9011,2249,3.69,0.8157
2249,11204,4.43,0.7785
11204,2249,4.43,0.7785
2250,13807,0.01,0.9997
13807,2250,0.01,0.9997
2250,4651,0.07,0.9964
4651,2250,0.07,0.9964
2250,3294,0.27,0.9865
3294,2250,0.27,0.9865
2250,3223,0.35,0.9824
3223,2250,0.35,0.9824
2250,10674,0.54,0.9731
10674,2250,0.54,0.9731
2250,5935,0.55,0.9726
5935,2250,0.55,0.9726
2250,3658,0.57,0.9715
3658,2250,0.57,0.9715
2250,12768,0.69,0.9654
12768,2250,0.69,0.9654
2251,3160,3.1,0.845
3160,2251,3.1,0.845
2251,2750,6.09,0.6954
2750,2251,6.09,0.6954
2251,2896,6.72,0.6641
2896,2251,6.72,0.6641
2251,2905,7.12,0.644
2905,2251,7.12,0.644
2251,13847,7.35,0.6326
13847,2251,7.35,0.6326
2251,2285,7.44,0.628
2285,2251,7.44,0.628
2252,2428,3.74,0.8132
2428,2252,3.74,0.8132
2252,10170,4.16,0.792
10170,2252,4.16,0.792
2252,13565,5.31,0.7345
13565,2252,5.31,0.7345
2252,10552,7.05,0.6475
10552,2252,7.05,0.6475
2252,1934,9.12,0.5438
1934,2252,9.12,0.5438
2252,13271,12.68,0.3661
13271,2252,12.68,0.3661
2252,6135,12.94,0.353
6135,2252,12.94,0.353
2253,6682,15.61,0.2195
6682,2253,15.61,0.2195
2253,8198,16.4,0.1802
8198,2253,16.4,0.1802
2253,3900,16.42,0.1789
3900,2253,16.42,0.1789
2254,12976,4.1,0.7951
12976,2254,4.1,0.7951
2254,13181,6.88,0.6562
13181,2254,6.88,0.6562
2254,12383,7.33,0.6336
12383,2254,7.33,0.6336
2254,11006,11.64,0.4181
11006,2254,11.64,0.4181
2254,10794,14.75,0.2627
10794,2254,14.75,0.2627
2254,10700,15.16,0.2421
10700,2254,15.16,0.2421
2254,3130,15.44,0.2281
3130,2254,15.44,0.2281
2255,9765,1.7,0.9148
9765,2255,1.7,0.9148
2255,12816,2.0,0.9001
12816,2255,2.0,0.9001
2255,10167,2.03,0.8984
10167,2255,2.03,0.8984
2255,5223,2.42,0.8789
5223,2255,2.42,0.8789
2255,7808,2.5,0.8749
7808,2255,2.5,0.8749
2255,5099,3.1,0.845
5099,2255,3.1,0.845
2255,9725,3.12,0.8439
9725,2255,3.12,0.8439
2256,11185,4.28,0.7861
11185,2256,4.28,0.7861
2256,10337,4.64,0.7678
10337,2256,4.64,0.7678
2256,10966,5.01,0.7493
10966,2256,5.01,0.7493
2256,12350,5.02,0.7489
12350,2256,5.02,0.7489
2256,11743,5.23,0.7387
11743,2256,5.23,0.7387
2256,12151,5.77,0.7113
12151,2256,5.77,0.7113
2256,252,5.81,0.7093
252,2256,5.81,0.7093
2257,2262,0.09,0.9955
2262,2257,0.09,0.9955
2257,3170,0.76,0.9622
3170,2257,0.76,0.9622
2257,8215,1.17,0.9415
8215,2257,1.17,0.9415
2257,3859,1.36,0.9319
3859,2257,1.36,0.9319
2257,666,1.45,0.9276
666,2257,1.45,0.9276
2257,2578,1.47,0.9267
2578,2257,1.47,0.9267
2257,2606,1.54,0.9229
2606,2257,1.54,0.9229
2258,5035,5.77,0.7117
5035,2258,5.77,0.7117
2258,3376,5.97,0.7013
3376,2258,5.97,0.7013
2258,3046,9.65,0.5176
3046,2258,9.65,0.5176
2258,2514,9.71,0.5143
2514,2258,9.71,0.5143
2258,13882,10.63,0.4684
13882,2258,10.63,0.4684
2258,3314,12.01,0.3993
3314,2258,12.01,0.3993
2258,2945,12.77,0.3615
2945,2258,12.77,0.3615
2259,6010,1.11,0.9443
6010,2259,1.11,0.9443
2259,3168,1.12,0.9441
3168,2259,1.12,0.9441
2259,7182,1.25,0.9373
7182,2259,1.25,0.9373
2259,11427,2.15,0.8925
11427,2259,2.15,0.8925
2259,10054,2.42,0.8791
10054,2259,2.42,0.8791
2259,6234,2.45,0.8773
6234,2259,2.45,0.8773
2259,6618,2.89,0.8557
6618,2259,2.89,0.8557
2259,11368,2.93,0.8536
11368,2259,2.93,0.8536
2260,5942,0.46,0.9772
5942,2260,0.46,0.9772
2260,5605,0.49,0.9757
5605,2260,0.49,0.9757
2260,3307,0.82,0.9592
3307,2260,0.82,0.9592
2260,4629,1.11,0.9447
4629,2260,1.11,0.9447
2261,12459,1.09,0.9456
12459,2261,1.09,0.9456
2261,12049,1.91,0.9046
12049,2261,1.91,0.9046
2261,3106,2.1,0.8948
3106,2261,2.1,0.8948
2261,11130,2.29,0.8854
11130,2261,2.29,0.8854
2261,11183,2.36,0.8818
11183,2261,2.36,0.8818
2261,12967,2.53,0.8734
12967,2261,2.53,0.8734
2262,3170,0.74,0.9629
3170,2262,0.74,0.9629
2262,8215,1.23,0.9386
8215,2262,1.23,0.9386
2262,3859,1.42,0.929
3859,2262,1.42,0.929
2262,2606,1.45,0.9273
2606,2262,1.45,0.9273
2262,666,1.5,0.9248
666,2262,1.5,0.9248
2262,2578,1.54,0.9229
2578,2262,1.54,0.9229
2263,118,10.81,0.4595
118,2263,10.81,0.4595
2263,815,12.14,0.3932
815,2263,12.14,0.3932
2263,1770,12.16,0.392
1770,2263,12.16,0.392
2263,12024,12.33,0.3833
12024,2263,12.33,0.3833
2263,12575,12.39,0.3804
12575,2263,12.39,0.3804
2263,8709,12.55,0.3724
8709,2263,12.55,0.3724
2263,8743,12.76,0.362
8743,2263,12.76,0.362
2263,8733,13.1,0.3451
8733,2263,13.1,0.3451
2264,10089,2.2,0.8902
10089,2264,2.2,0.8902
2264,9786,2.59,0.8704
9786,2264,2.59,0.8704
2264,13668,2.72,0.8642
13668,2264,2.72,0.8642
2264,5210,2.82,0.8591
5210,2264,2.82,0.8591
2264,4595,3.19,0.8403
4595,2264,3.19,0.8403
2264,5566,3.21,0.8393
5566,2264,3.21,0.8393
2264,6065,3.26,0.8369
6065,2264,3.26,0.8369
2264,5768,3.35,0.8324
5768,2264,3.35,0.8324
2265,13018,1.88,0.9061
13018,2265,1.88,0.9061
2265,4894,8.28,0.5858
4894,2265,8.28,0.5858
2265,7989,11.05,0.4477
7989,2265,11.05,0.4477
2266,13082,0.55,0.9723
13082,2266,0.55,0.9723
2266,9127,0.69,0.9654
9127,2266,0.69,0.9654
2266,4481,0.82,0.9589
4481,2266,0.82,0.9589
2266,12709,1.07,0.9463
12709,2266,1.07,0.9463
2266,3315,5.31,0.7345
3315,2266,5.31,0.7345
2266,3809,7.89,0.6057
3809,2266,7.89,0.6057
2266,3178,7.92,0.6038
3178,2266,7.92,0.6038
2267,11730,1.04,0.9481
11730,2267,1.04,0.9481
2267,4723,1.1,0.9451
4723,2267,1.1,0.9451
2267,2447,1.15,0.9425
2447,2267,1.15,0.9425
2267,3497,1.15,0.9423
3497,2267,1.15,0.9423
2267,9390,1.35,0.9327
9390,2267,1.35,0.9327
2267,7038,1.43,0.9287
7038,2267,1.43,0.9287
2268,4948,0.07,0.9964
4948,2268,0.07,0.9964
2268,5864,2.5,0.8752
5864,2268,2.5,0.8752
2268,2762,2.52,0.8739
2762,2268,2.52,0.8739
2268,13794,3.57,0.8213
13794,2268,3.57,0.8213
2268,13470,6.15,0.6925
13470,2268,6.15,0.6925
2268,6522,6.43,0.6784
6522,2268,6.43,0.6784
2268,3171,6.48,0.676
3171,2268,6.48,0.676
2268,3491,6.98,0.6511
3491,2268,6.98,0.6511
2269,3278,0.13,0.9934
3278,2269,0.13,0.9934
2269,6982,0.32,0.9842
6982,2269,0.32,0.9842
2269,2415,6.24,0.6879
2415,2269,6.24,0.6879
2269,9716,10.41,0.4793
9716,2269,10.41,0.4793
2269,1383,10.48,0.4759
1383,2269,10.48,0.4759
2269,13507,12.46,0.3772
13507,2269,12.46,0.3772
2269,212,12.78,0.3608
212,2269,12.78,0.3608
2270,4688,0.36,0.9819
4688,2270,0.36,0.9819
2270,12828,0.41,0.9795
12828,2270,0.41,0.9795
2270,12203,0.64,0.9679
12203,2270,0.64,0.9679
2270,12751,0.97,0.9514
12751,2270,0.97,0.9514
2270,1106,1.08,0.9461
1106,2270,1.08,0.9461
2270,12405,1.1,0.9449
12405,2270,1.1,0.9449
2270,12822,1.12,0.9442
12822,2270,1.12,0.9442
2271,11791,0.02,0.9988
11791,2271,0.02,0.9988
2271,12595,0.64,0.968
12595,2271,0.64,0.968
2271,9489,0.64,0.9679
9489,2271,0.64,0.9679
2271,11995,0.66,0.9669
11995,2271,0.66,0.9669
2271,12291,0.66,0.9668
12291,2271,0.66,0.9668
2271,4194,0.84,0.9581
4194,2271,0.84,0.9581
2271,10401,0.9,0.9552
10401,2271,0.9,0.9552
2272,3388,0.38,0.9811
3388,2272,0.38,0.9811
2272,10439,0.55,0.9726
10439,2272,0.55,0.9726
2272,3329,1.07,0.9463
3329,2272,1.07,0.9463
2272,10507,1.2,0.94
10507,2272,1.2,0.94
2272,4317,1.32,0.934
4317,2272,1.32,0.934
2272,10561,1.35,0.9326
10561,2272,1.35,0.9326
2273,12244,0.3,0.9851
12244,2273,0.3,0.9851
2273,3633,0.92,0.9541
3633,2273,0.92,0.9541
2273,12865,0.95,0.9527
12865,2273,0.95,0.9527
2273,11166,0.96,0.9522
11166,2273,0.96,0.9522
2273,12447,1.26,0.9368
12447,2273,1.26,0.9368
2273,12626,1.33,0.9336
12626,2273,1.33,0.9336
2274,9903,0.55,0.9723
9903,2274,0.55,0.9723
2274,11182,1.0,0.95
11182,2274,1.0,0.95
2274,10958,1.08,0.9459
10958,2274,1.08,0.9459
2274,3548,1.09,0.9453
3548,2274,1.09,0.9453
2274,13815,1.17,0.9416
13815,2274,1.17,0.9416
2274,2081,1.28,0.9358
2081,2274,1.28,0.9358
2274,5921,1.38,0.9308
5921,2274,1.38,0.9308
2274,6650,1.46,0.927
6650,2274,1.46,0.927
2275,9937,0.14,0.9931
9937,2275,0.14,0.9931
2275,5361,0.7,0.9649
5361,2275,0.7,0.9649
2275,3908,0.77,0.9615
3908,2275,0.77,0.9615
2275,10672,1.0,0.95
10672,2275,1.0,0.95
2275,3520,1.04,0.948
3520,2275,1.04,0.948
2276,12564,1.8,0.9099
12564,2276,1.8,0.9099
2276,12661,2.45,0.8776
12661,2276,2.45,0.8776
2276,4624,4.04,0.798
4624,2276,4.04,0.798
2276,13224,4.09,0.7956
13224,2276,4.09,0.7956
2276,13313,4.25,0.7875
13313,2276,4.25,0.7875
2277,10500,1.07,0.9466
10500,2277,1.07,0.9466
2277,9913,1.24,0.938
9913,2277,1.24,0.938
2277,10386,1.26,0.937
10386,2277,1.26,0.937
2277,13156,1.63,0.9184
13156,2277,1.63,0.9184
2277,3957,1.77,0.9117
3957,2277,1.77,0.9117
2277,9974,1.9,0.9048
9974,2277,1.9,0.9048
2278,12791,1.18,0.9409
12791,2278,1.18,0.9409
2278,4301,2.02,0.899
4301,2278,2.02,0.899
2278,5120,2.02,0.899
5120,2278,2.02,0.899
2278,13190,2.6,0.8698
13190,2278,2.6,0.8698
2279,4249,0.44,0.9781
4249,2279,0.44,0.9781
2279,2778,1.81,0.9096
2778,2279,1.81,0.9096
2279,4250,1.81,0.9093
4250,2279,1.81,0.9093
2279,12362,1.95,0.9025
12362,2279,1.95,0.9025
2279,13111,3.25,0.8376
13111,2279,3.25,0.8376
2279,4541,3.36,0.8321
4541,2279,3.36,0.8321
2279,3185,3.37,0.8315
3185,2279,3.37,0.8315
2279,1921,3.42,0.829
1921,2279,3.42,0.829
2280,13351,0.72,0.9638
13351,2280,0.72,0.9638
2280,1132,0.83,0.9586
1132,2280,0.83,0.9586
2280,12417,0.97,0.9513
12417,2280,0.97,0.9513
2280,7857,1.03,0.9487
7857,2280,1.03,0.9487
2280,1054,1.1,0.9452
1054,2280,1.1,0.9452
2280,5909,1.1,0.9452
5909,2280,1.1,0.9452
2281,3302,7.25,0.6375
3302,2281,7.25,0.6375
2281,3517,9.49,0.5256
3517,2281,9.49,0.5256
2281,148,15.57,0.2216
148,2281,15.57,0.2216
2281,5405,18.23,0.0885
5405,2281,18.23,0.0885
2281,2659,18.65,0.0675
2659,2281,18.65,0.0675
2282,8007,0.14,0.9932
8007,2282,0.14,0.9932
2282,12531,1.91,0.9043
12531,2282,1.91,0.9043
2282,11843,2.47,0.8764
11843,2282,2.47,0.8764
2282,10095,2.47,0.8763
10095,2282,2.47,0.8763
2282,12941,2.6,0.8698
12941,2282,2.6,0.8698
2282,11978,2.69,0.8656
11978,2282,2.69,0.8656
2282,11295,2.92,0.854
11295,2282,2.92,0.854
2283,6206,0.36,0.982
6206,2283,0.36,0.982
2283,7945,0.48,0.9762
7945,2283,0.48,0.9762
2283,7944,0.58,0.9708
7944,2283,0.58,0.9708
2283,10649,0.6,0.97
10649,2283,0.6,0.97
2283,7775,0.65,0.9675
7775,2283,0.65,0.9675
2283,9897,0.91,0.9544
9897,2283,0.91,0.9544
2284,7625,2.38,0.8811
7625,2284,2.38,0.8811
2284,4712,4.35,0.7824
4712,2284,4.35,0.7824
2284,1473,4.81,0.7597
1473,2284,4.81,0.7597
2284,11444,5.28,0.736
11444,2284,5.28,0.736
2285,13847,3.08,0.8458
13847,2285,3.08,0.8458
2285,2905,4.27,0.7863
2905,2285,4.27,0.7863
2285,3160,4.37,0.7815
3160,2285,4.37,0.7815
2285,11585,6.82,0.659
11585,2285,6.82,0.659
2285,6693,6.88,0.6561
6693,2285,6.88,0.6561
2285,12302,7.22,0.6392
12302,2285,7.22,0.6392
2285,10964,7.44,0.6282
10964,2285,7.44,0.6282
2286,8675,0.03,0.9984
8675,2286,0.03,0.9984
2286,8668,11.27,0.4366
8668,2286,11.27,0.4366
2286,8669,12.18,0.391
8669,2286,12.18,0.391
2286,8671,12.18,0.3908
8671,2286,12.18,0.3908
2286,8676,15.54,0.2228
8676,2286,15.54,0.2228
2286,2826,15.6,0.22
2826,2286,15.6,0.22
2287,13177,4.43,0.7784
13177,2287,4.43,0.7784
2287,12585,5.27,0.7365
12585,2287,5.27,0.7365
2287,12809,6.01,0.6996
12809,2287,6.01,0.6996
2287,12725,6.14,0.6931
12725,2287,6.14,0.6931
2287,3754,6.22,0.6888
3754,2287,6.22,0.6888
2287,12030,7.1,0.6448
12030,2287,7.1,0.6448
2287,2851,7.15,0.6423
2851,2287,7.15,0.6423
2288,10138,5.58,0.7211
10138,2288,5.58,0.7211
2288,3890,9.54,0.5229
3890,2288,9.54,0.5229
2288,8709,12.01,0.3996
8709,2288,12.01,0.3996
2288,8710,12.13,0.3936
8710,2288,12.13,0.3936
2288,13433,16.3,0.185
13433,2288,16.3,0.185
2288,12916,16.33,0.1837
12916,2288,16.33,0.1837
2289,11083,0.51,0.9746
11083,2289,0.51,0.9746
2289,11760,0.54,0.9729
11760,2289,0.54,0.9729
2289,8759,1.05,0.9474
8759,2289,1.05,0.9474
2289,8750,1.25,0.9373
8750,2289,1.25,0.9373
2289,11725,1.27,0.9363
11725,2289,1.27,0.9363
2289,12901,1.66,0.9168
12901,2289,1.66,0.9168
2289,11574,1.7,0.9148
11574,2289,1.7,0.9148
2289,4063,1.92,0.9042
4063,2289,1.92,0.9042
2290,6367,0.55,0.9723
6367,2290,0.55,0.9723
2290,7923,0.8,0.9602
7923,2290,0.8,0.9602
2290,12445,1.31,0.9347
12445,2290,1.31,0.9347
2290,10806,3.82,0.8088
10806,2290,3.82,0.8088
2290,2661,3.96,0.8018
2661,2290,3.96,0.8018
2290,1236,3.97,0.8017
1236,2290,3.97,0.8017
2291,11946,0.38,0.9809
11946,2291,0.38,0.9809
2291,11456,0.39,0.9806
11456,2291,0.39,0.9806
2291,11700,0.47,0.9764
11700,2291,0.47,0.9764
2291,12415,0.8,0.9598
12415,2291,0.8,0.9598
2291,9247,0.92,0.9541
9247,2291,0.92,0.9541
2291,7057,0.99,0.9503
7057,2291,0.99,0.9503
2291,1290,1.14,0.9431
1290,2291,1.14,0.9431
2292,5801,0.8,0.9602
5801,2292,0.8,0.9602
2292,9414,1.54,0.9232
9414,2292,1.54,0.9232
2292,6661,1.61,0.9195
6661,2292,1.61,0.9195
2292,6264,2.3,0.8849
6264,2292,2.3,0.8849
2292,171,2.34,0.8832
171,2292,2.34,0.8832
2292,983,2.37,0.8815
983,2292,2.37,0.8815
2292,1870,2.43,0.8784
1870,2292,2.43,0.8784
2293,4913,1.16,0.9418
4913,2293,1.16,0.9418
2293,5867,2.98,0.8509
5867,2293,2.98,0.8509
2293,3788,3.09,0.8456
3788,2293,3.09,0.8456
2293,2761,3.46,0.8268
2761,2293,3.46,0.8268
2293,6166,3.5,0.825
6166,2293,3.5,0.825
2293,5214,3.66,0.8171
5214,2293,3.66,0.8171
2293,2812,3.69,0.8157
2812,2293,3.69,0.8157
2294,7828,0.41,0.9797
7828,2294,0.41,0.9797
2294,8049,0.82,0.959
8049,2294,0.82,0.959
2294,8011,1.21,0.9397
8011,2294,1.21,0.9397
2294,7979,1.65,0.9173
7979,2294,1.65,0.9173
2294,7767,1.79,0.9107
7767,2294,1.79,0.9107
2294,7941,1.96,0.9021
7941,2294,1.96,0.9021
2294,6457,2.04,0.8982
6457,2294,2.04,0.8982
2295,13650,4.62,0.7689
13650,2295,4.62,0.7689
2295,13330,5.12,0.7438
13330,2295,5.12,0.7438
2295,5253,6.05,0.6977
5253,2295,6.05,0.6977
2295,3418,6.46,0.6769
3418,2295,6.46,0.6769
2295,5087,6.5,0.6752
5087,2295,6.5,0.6752
2295,2815,8.45,0.5775
2815,2295,8.45,0.5775
2295,13749,8.56,0.572
13749,2295,8.56,0.572
2296,5636,0.17,0.9914
5636,2296,0.17,0.9914
2296,7999,0.96,0.9521
7999,2296,0.96,0.9521
2296,8023,1.12,0.9438
8023,2296,1.12,0.9438
2296,7192,1.17,0.9414
7192,2296,1.17,0.9414
2296,10574,1.23,0.9383
10574,2296,1.23,0.9383
2296,1557,1.25,0.9375
1557,2296,1.25,0.9375
2296,398,1.25,0.9375
398,2296,1.25,0.9375
2296,6599,1.32,0.9342
6599,2296,1.32,0.9342
2298,5613,8.86,0.557
5613,2298,8.86,0.557
2298,7090,9.38,0.5308
7090,2298,9.38,0.5308
2298,4302,10.07,0.4965
4302,2298,10.07,0.4965
2298,3727,11.67,0.4164
3727,2298,11.67,0.4164
2298,7028,12.17,0.3917
7028,2298,12.17,0.3917
2298,5166,12.51,0.3745
5166,2298,12.51,0.3745
2298,4233,12.98,0.3511
4233,2298,12.98,0.3511
2298,3723,13.95,0.3027
3723,2298,13.95,0.3027
2299,6496,0.07,0.9965
6496,2299,0.07,0.9965
2299,5190,0.38,0.9808
5190,2299,0.38,0.9808
2299,6113,0.49,0.9754
6113,2299,0.49,0.9754
2299,10559,0.51,0.9747
10559,2299,0.51,0.9747
2299,9827,0.52,0.9738
9827,2299,0.52,0.9738
2299,9599,0.6,0.97
9599,2299,0.6,0.97
2299,9569,0.6,0.9698
9569,2299,0.6,0.9698
2300,5373,0.75,0.9627
5373,2300,0.75,0.9627
2300,11676,0.77,0.9613
11676,2300,0.77,0.9613
2300,9794,0.78,0.9611
9794,2300,0.78,0.9611
2300,11403,0.85,0.9576
11403,2300,0.85,0.9576
2300,9596,0.89,0.9553
9596,2300,0.89,0.9553
2300,12146,0.98,0.951
12146,2300,0.98,0.951
2301,3053,2.07,0.8963
3053,2301,2.07,0.8963
2301,7795,2.25,0.8875
7795,2301,2.25,0.8875
2301,11308,2.55,0.8727
11308,2301,2.55,0.8727
2301,3114,2.58,0.871
3114,2301,2.58,0.871
2301,7794,2.72,0.864
7794,2301,2.72,0.864
2301,7791,2.74,0.863
7791,2301,2.74,0.863
2301,7788,3.85,0.8075
7788,2301,3.85,0.8075
2302,7068,0.28,0.9859
7068,2302,0.28,0.9859
